zip_code,customer_id,account_id,tenure_months,num_referrals,has_internet_service,internet_type,has_unlimited_data,has_phone_service,has_multiple_lines,has_premium_tech_support,has_online_security,has_online_backup,has_device_protection,contract_type,paperless_billing,payment_method,avg_long_distance_fee_monthly,total_long_distance_fee,avg_gb_download_monthly,stream_tv,stream_movie,stream_music,total_monthly_fee,total_charges_quarter,total_refunds,status,churn_label,churn_category,churn_reason,gender,age,senior_citizen,married,num_dependents,area_id,city,latitutde,longitude,population
93420,4373-VVHQL,LWLD-RDAEZ,1,0,Yes,DSL,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,18.57,18.57,26,No,No,No,44.75,44.75,0.0,Joined,No,,,Male,37,No,No,0,702,Arroyo Grande,35.176236,-120.483243,24499
91765,0682-USIXD,LWLV-AZRLV,21,7,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,14.81,311.01,25,Yes,No,No,86.05,1818.9,0.0,Stayed,No,,,Female,40,No,Yes,0,270,Diamond Bar,33.992416,-117.807874,46532
95568,3838-OZURD,LXHH-ECCEK,66,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,7.28,480.48,51,Yes,Yes,Yes,105.0,7133.25,0.0,Churned,Yes,Competitor,Competitor had better devices,Male,28,No,Yes,0,1320,Somes Bar,41.444606,-123.471895,202
94403,4526-ZJJTM,LXMV-SPCDH,25,1,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Two Year,No,Bank Withdrawal,19.44,486.0,4,No,Yes,Yes,88.4,2191.15,0.0,Stayed,No,,,Female,72,Yes,Yes,0,923,San Mateo,37.538309,-122.305109,37926
95131,3891-NLXJB,LXPZ-BUUJX,37,0,Yes,DSL,No,No,No,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,0.0,0.0,69,No,No,Yes,40.55,1390.85,0.0,Stayed,No,,,Male,26,No,No,0,1112,San Jose,37.387027,-121.897775,26389
96014,4237-RLAQD,LYJE-HKNSU,1,0,Yes,Cable,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,44.75,44.75,12,No,No,No,45.85,45.85,0.0,Churned,Yes,Attitude,Attitude of support person,Male,58,No,No,0,1529,Callahan,41.388397,-122.794636,290
94571,2114-MGINA,LYOA-WKGLJ,14,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,10.3,144.2,29,Yes,Yes,Yes,89.8,1129.1,0.0,Churned,Yes,Attitude,Attitude of support person,Female,57,No,No,0,974,Rio Vista,38.148862,-121.737696,5246
92606,4695-WJZUE,LZUP-JWMRS,2,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,21.57,43.14,28,No,Yes,Yes,88.55,179.25,0.0,Churned,Yes,Competitor,Competitor had better devices,Female,68,Yes,No,0,526,Irvine,33.703976,-117.824172,17621
91352,0523-VNGTF,MAGT-QFVKR,52,0,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.0,0.0,23,Yes,No,No,50.5,2566.3,0.0,Stayed,No,,,Female,78,Yes,No,0,210,Sun Valley,34.231053,-118.338307,46639
90631,5207-PLSTK,MAJD-MWUZY,1,10,Yes,DSL,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,26.26,26.26,22,No,No,No,48.75,48.75,0.0,Joined,No,,,Male,32,No,Yes,2,122,La Habra,33.940619,-117.9513,67354
90290,0516-OOHAR,MBXL-WYYAR,28,8,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,One Year,No,Bank Withdrawal,7.73,216.44,13,Yes,Yes,Yes,100.35,2799.0,0.0,Stayed,No,,,Male,39,No,Yes,2,93,Topanga,34.115192,-118.61017,5451
90265,0318-ZOPWS,MCEQ-AVFGI,49,10,No,None,No,Yes,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,2.82,138.18,0,No,No,No,20.15,973.35,0.0,Stayed,No,,,Female,31,No,Yes,0,84,Malibu,34.074572,-118.831181,19630
95226,3259-QMXUN,MCPD-GRLVS,58,3,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,22.14,1284.12,2,Yes,Yes,Yes,86.1,4890.5,0.0,Stayed,No,,,Male,38,No,Yes,0,1138,Campo Seco,38.233879,-120.861666,75
91202,2921-XWDJH,MCZF-BNIMC,38,0,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,3.42,129.96,15,No,Yes,No,83.45,3147.15,24.98,Stayed,No,,,Female,76,Yes,Yes,0,180,Glendale,34.167926,-118.267539,21990
91205,5204-QZXPU,MECB-ACEEJ,19,0,Yes,DSL,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,21,Yes,No,No,39.65,733.35,0.0,Churned,Yes,Competitor,Competitor had better devices,Male,50,No,No,0,183,Glendale,34.13658,-118.245839,41390
94583,3027-YNWZU,MEJG-PSVFC,64,5,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,6.81,435.84,0,No,No,No,25.0,1584.8,0.0,Stayed,No,,,Female,44,No,Yes,0,982,San Ramon,37.766556,-121.976784,44078
94555,4192-GORJT,MEKL-XEVEQ,5,1,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,39.36,196.8,24,Yes,Yes,Yes,94.45,498.1,0.0,Churned,Yes,Competitor,Competitor had better devices,Male,43,No,Yes,0,961,Fremont,37.555473,-122.080312,33883
90019,3913-RDSJZ,MEOL-OXRIQ,64,9,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,49.39,3160.96,0,No,No,No,25.55,1714.95,0.0,Stayed,No,,,Female,40,No,Yes,0,18,Los Angeles,34.049841,-118.33846,67520
95148,0831-JNISG,MFBB-NWFUR,71,9,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,23.34,1657.14,0,No,No,No,19.8,1396.25,0.0,Stayed,No,,,Male,52,No,Yes,2,1121,San Jose,37.339533,-121.777179,44103
93541,1089-XZWHH,MFIX-RIXWV,24,5,No,None,No,Yes,No,No,No,No,No,Two Year,Yes,Credit Card,46.3,1111.2,0,No,No,No,19.7,494.05,0.0,Stayed,No,,,Female,43,No,Yes,3,753,Lee Vining,37.890145,-119.184087,504
92251,3067-SVMTC,MFPF-RETXC,68,9,Yes,Cable,No,Yes,No,Yes,Yes,No,No,One Year,No,Bank Withdrawal,44.79,3045.72,14,No,No,No,55.9,3848.8,0.0,Stayed,No,,,Female,49,No,Yes,0,402,Imperial,32.858595,-115.662709,14546
92028,0306-JAELE,MFPZ-SFINC,5,0,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,31.09,155.45,11,Yes,Yes,Yes,96.1,453.4,0.0,Churned,Yes,Competitor,Competitor made better offer,Male,61,No,No,0,325,Fallbrook,33.362575,-117.299644,42239
96055,2782-JEEBU,MFRA-SXYDS,21,0,Yes,DSL,Yes,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card,0.0,0.0,9,No,No,No,36.0,780.15,0.0,Stayed,No,,,Male,39,No,No,0,1559,Los Molinos,40.059385,-122.091481,3756
93652,4220-TINQT,MFVR-GVBXJ,61,3,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,27.63,1685.43,29,Yes,Yes,Yes,106.35,6751.35,0.0,Stayed,No,,,Female,41,No,Yes,0,806,Raisin City,36.594542,-119.905245,265
90604,1746-TGTWV,MGLO-FBIWZ,1,1,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,38.89,38.89,9,No,No,No,75.35,75.35,0.0,Joined,No,,,Male,32,No,Yes,0,115,Whittier,33.929704,-118.01208,37887
91307,4115-UMJFQ,MHOY-YWLVL,69,0,Yes,DSL,No,No,No,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,0.0,0.0,19,No,No,No,35.75,2492.25,0.0,Stayed,No,,,Male,37,No,No,0,193,West Hills,34.199787,-118.68493,23637
93309,1456-TWCGB,MIJF-MADRU,4,0,Yes,Cable,Yes,Yes,No,No,No,Yes,No,Month-to-Month,No,Mailed Check,38.01,152.04,5,No,No,No,49.25,208.45,0.0,Stayed,No,,,Male,34,No,No,0,695,Bakersfield,35.342891,-119.064803,58632
93673,2805-AUFQN,MITD-EXWUE,25,0,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,13.93,348.25,0,No,No,No,19.8,475.2,0.0,Stayed,No,,,Female,42,No,No,0,819,Traver,36.456091,-119.486225,646
95668,0960-HUWBM,MJDK-ZEJVN,65,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,39.52,2568.8,57,Yes,Yes,Yes,104.1,6700.05,0.0,Stayed,No,,,Male,40,No,Yes,3,1381,Pleasant Grove,38.833554,-121.498102,901
94954,3340-QBBFM,MKFK-GSFAD,36,9,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,47.16,1697.76,28,No,No,No,54.1,1992.85,1.09,Stayed,No,,,Male,65,Yes,Yes,0,1048,Petaluma,38.235021,-122.557332,35419
94074,4395-PZMSN,MKHO-PHORM,5,0,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Two Year,Yes,Bank Withdrawal,18.38,91.9,15,No,Yes,Yes,85.55,408.5,0.0,Stayed,No,,,Male,67,Yes,No,0,885,San Gregorio,37.331762,-122.341444,291
95965,2664-XJZNO,MKYB-WUVMI,72,5,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,6.95,500.4,57,Yes,Yes,Yes,104.9,7559.55,0.0,Stayed,No,,,Male,43,No,Yes,3,1498,Oroville,39.624561,-121.552866,17782
91733,2045-BMBTJ,MLEY-VPXMW,33,0,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.0,0.0,16,Yes,Yes,No,59.45,1884.65,0.0,Stayed,No,,,Female,80,Yes,No,0,252,South El Monte,34.04622,-118.053753,45645
91367,0947-IDHRQ,MLHX-PSLON,7,0,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,39.21,274.47,42,Yes,No,Yes,80.3,526.7,0.0,Churned,Yes,Competitor,Competitor made better offer,Female,21,No,No,0,218,Woodland Hills,34.178068,-118.615714,36123
91605,1902-XBTFB,MLKJ-JSWEE,22,0,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,39.58,870.76,12,Yes,No,No,89.4,2001.5,0.0,Churned,Yes,Dissatisfaction,Lack of self-service on Website,Male,39,No,No,0,237,North Hollywood,34.207295,-118.400022,57146
91776,2792-VPPET,MLYY-ZLBFA,3,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,37.01,111.03,0,No,No,No,20.5,76.95,0.0,Joined,No,,,Male,28,No,No,0,277,San Gabriel,34.089927,-118.095645,38041
95558,4674-HGNUA,MLZA-KGOUF,71,6,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,31.33,2224.43,27,Yes,Yes,Yes,89.9,6457.15,0.0,Stayed,No,,,Male,57,No,Yes,3,1312,Petrolia,40.274302,-124.210902,300
90743,4114-QMKVN,MMIE-BBWFP,56,7,Yes,DSL,No,Yes,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,7.31,409.36,76,No,Yes,Yes,68.75,3815.4,0.0,Stayed,No,,,Female,25,No,Yes,1,145,Surfside,33.728273,-118.085304,174
94108,1907-UBQFC,MMPK-GFKJN,10,0,Yes,Fiber Optic,No,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,5.46,54.6,24,No,No,No,72.85,688.65,0.0,Churned,Yes,Competitor,Competitor had better devices,Male,69,Yes,No,0,895,San Francisco,37.791998,-122.408653,13723
93065,2657-ALMWY,MMTC-AASTD,26,1,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,18.26,474.76,3,No,Yes,Yes,84.95,2169.75,0.0,Churned,Yes,Price,Price too high,Female,65,Yes,Yes,0,621,Simi Valley,34.269449,-118.768471,64802
92009,5110-CHOPY,MNFC-EWVVN,60,0,Yes,Cable,Yes,No,No,No,Yes,No,Yes,Two Year,No,Bank Withdrawal,0.0,0.0,4,Yes,Yes,Yes,53.6,3237.05,0.0,Stayed,No,,,Female,61,No,No,0,316,Carlsbad,33.098018,-117.258203,43161
91606,0853-TWRVK,MNKZ-RQMXB,72,5,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,6.15,442.8,5,No,Yes,Yes,105.6,7581.5,0.0,Stayed,No,,,Male,59,No,Yes,0,238,North Hollywood,34.187599,-118.387125,45358
95610,3162-KKZXO,MNPL-NZHTQ,55,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,29.6,1628.0,3,Yes,Yes,No,100.15,5409.75,0.0,Stayed,No,,,Female,75,Yes,No,0,1335,Citrus Heights,38.69508,-121.271616,43718
91935,0530-IJVDB,MNUO-ODOWW,70,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,26.67,1866.9,17,Yes,Yes,Yes,114.6,7882.5,0.0,Stayed,No,,,Male,36,No,No,2,301,Jamul,32.695681,-116.798386,8759
93210,0887-HJGAR,MNXM-TFVUR,1,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,5.55,5.55,13,No,No,No,45.7,45.7,0.0,Churned,Yes,Competitor,Competitor offered higher download speeds,Male,57,No,No,0,640,Coalinga,36.186867,-120.387793,18036
92363,2300-RQGOI,MOTF-WNVAT,38,0,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,41.63,1581.94,0,No,No,No,20.05,741.5,0.0,Stayed,No,,,Female,33,No,No,0,461,Needles,34.711224,-114.702256,5488
95601,2754-XBHTB,MPCG-LADIT,9,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,22.88,205.92,23,Yes,No,No,77.65,714.15,0.0,Churned,Yes,Competitor,Competitor made better offer,Female,40,No,No,0,1328,Amador City,38.431407,-120.8421,222
96002,5177-RVZNU,MPDY-QRWIL,37,0,No,None,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,10.23,378.51,0,No,No,No,20.3,755.4,0.0,Stayed,No,,,Female,28,No,No,3,1520,Redding,40.527834,-122.318749,30338
91504,2254-DLXRI,MPET-QFTWN,1,0,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Credit Card,18.0,18.0,23,No,No,No,79.15,79.15,0.0,Joined,No,,,Female,33,No,No,0,231,Burbank,34.213049,-118.317651,25882
92078,0021-IKXGC,MPGE-PVFBN,1,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,7.77,7.77,22,No,No,No,72.1,72.1,0.0,Joined,No,,,Female,72,Yes,No,0,344,San Marcos,33.119028,-117.166036,6760
95623,1791-PQHBB,MPTG-SEUTN,2,0,Yes,Cable,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,32.06,64.12,52,No,Yes,Yes,61.2,125.95,0.0,Joined,No,,,Female,28,No,No,2,1344,El Dorado,38.63153,-120.842609,4097
94061,1207-BLKSA,MPVR-VEDPR,52,1,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,19.21,998.92,0,No,No,No,23.05,1255.1,0.0,Stayed,No,,,Female,42,No,Yes,2,879,Redwood City,37.461251,-122.235414,35737
91913,1563-IWQEX,MQJY-XRRHR,12,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,18.71,224.52,0,No,No,No,19.7,220.35,0.0,Stayed,No,,,Female,43,No,No,0,293,Chula Vista,32.64164,-116.985026,12884
95327,0455-ENTCR,MQMY-TVVOX,66,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,42.85,2828.1,21,Yes,Yes,Yes,85.25,5538.35,0.0,Stayed,No,,,Male,58,No,Yes,0,1180,Jamestown,37.84771,-120.486589,9559
92648,3755-JBMNH,MQRY-PYYBD,16,1,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,45.9,734.4,5,No,No,No,71.8,1167.8,0.0,Churned,Yes,Competitor,Competitor offered more data,Male,78,Yes,Yes,0,540,Huntington Beach,33.679659,-118.016195,42663
95959,1834-WULEG,MQSB-RJCJT,24,5,No,None,No,Yes,No,No,No,No,No,One Year,No,Mailed Check,40.81,979.44,0,No,No,No,20.25,439.75,0.0,Stayed,No,,,Male,61,No,Yes,2,1493,Nevada City,39.333737,-120.858667,17269
95428,2226-ICFDO,MRBY-TRKEK,72,9,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,10.87,782.64,24,Yes,Yes,Yes,85.9,6110.75,0.0,Stayed,No,,,Female,39,No,Yes,0,1238,Covelo,39.83307,-123.178765,2296
92036,2203-GHNWN,MSDW-HJOHF,24,2,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.93,1078.32,82,No,No,Yes,79.65,1928.7,0.0,Stayed,No,,,Female,24,No,Yes,0,327,Julian,32.980678,-116.262854,3577
95123,2580-ATZSQ,MSKP-LOXQY,65,0,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,19.25,1251.25,19,No,No,No,61.35,3874.1,0.0,Stayed,No,,,Female,55,No,Yes,2,1104,San Jose,37.238758,-121.828375,59632
95357,1658-XUHBX,MTLN-NDCBB,59,3,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,16.15,952.85,26,No,Yes,No,88.75,5348.65,0.0,Stayed,No,,,Female,75,Yes,Yes,1,1199,Modesto,37.670526,-120.877572,13343
94111,3410-MHHUM,MUBV-KPXZF,44,4,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,One Year,No,Bank Withdrawal,24.71,1087.24,27,No,Yes,Yes,94.4,4295.35,0.0,Stayed,No,,,Female,40,No,Yes,2,898,San Francisco,37.801776,-122.402293,3337
94545,3814-MLAXC,MUEY-JKLNZ,31,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,16.63,515.53,12,No,No,No,79.85,2404.15,0.0,Churned,Yes,Dissatisfaction,Lack of self-service on Website,Female,58,No,No,0,954,Hayward,37.62984,-122.120843,27311
90067,1261-FWTTE,MUFD-PBWYR,23,0,Yes,Cable,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,2,No,Yes,Yes,34.65,768.45,0.0,Stayed,No,,,Male,78,Yes,No,0,57,Los Angeles,34.057496,-118.413959,2527
92881,5088-QZLRL,MVHC-GKOKZ,1,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,1.47,1.47,0,No,No,No,20.65,20.65,0.0,Joined,No,,,Male,50,No,No,0,599,Corona,33.833686,-117.513063,21911
96046,0750-EKNGL,MWAH-ZPAFU,7,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Mailed Check,47.19,330.33,0,No,No,No,20.75,141.1,0.0,Stayed,No,,,Male,44,No,No,0,1552,Hyampom,40.648024,-123.465088,268
90057,4779-ZGICK,MWHM-GHCWR,48,0,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,11.86,569.28,0,No,No,No,23.55,1173.35,0.0,Stayed,No,,,Male,39,No,Yes,1,48,Los Angeles,34.061918,-118.277939,44004
95606,3801-HMYNL,MWHP-THGHP,1,1,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Mailed Check,32.35,32.35,18,Yes,Yes,Yes,89.15,89.15,0.0,Churned,Yes,Competitor,Competitor had better devices,Male,44,No,Yes,0,1332,Brooks,38.809804,-122.241383,382
94062,4088-YLDSU,MWTC-USZKB,55,1,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,10.61,583.55,76,Yes,Yes,Yes,104.15,5743.05,0.0,Churned,Yes,Competitor,Competitor had better devices,Male,21,No,Yes,0,880,Redwood City,37.410567,-122.297152,25569
94583,1374-DMZUI,MWUP-JDDXR,4,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.5,198.0,23,Yes,Yes,Yes,94.3,424.45,0.0,Churned,Yes,Competitor,Competitor made better offer,Female,65,Yes,No,0,982,San Ramon,37.766556,-121.976784,44078
92252,4138-NAXED,MXLV-VGTCS,51,0,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,42.93,2189.43,11,No,No,No,81.0,4085.75,0.0,Stayed,No,,,Male,54,No,No,0,403,Joshua Tree,34.167236,-116.281511,8141
92122,3580-REOAC,MXPL-VEQSX,10,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,49.58,495.8,17,No,No,No,44.85,435.4,0.0,Churned,Yes,Competitor,Competitor made better offer,Male,34,No,No,0,370,San Diego,32.85723,-117.209774,34902
91405,2880-FPNAE,MYDI-TGDSJ,2,1,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,7.29,14.58,14,No,No,No,74.2,140.1,0.0,Joined,No,,,Male,69,Yes,Yes,0,224,Van Nuys,34.202494,-118.448048,51348
92410,1832-PEUTS,MYIQ-EDYNA,62,4,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,37.75,2340.5,73,Yes,No,No,89.1,5411.65,0.0,Stayed,No,,,Male,23,No,Yes,2,483,San Bernardino,34.106922,-117.297553,44556
90024,4855-SNKMY,MYWZ-LNJPK,1,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,4.41,4.41,30,No,No,No,44.1,44.1,0.0,Churned,Yes,Competitor,Competitor made better offer,Female,31,No,No,0,22,Los Angeles,34.066303,-118.435479,44150
92028,3148-BLQJT,MZBQ-QXXTX,1,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,16.81,16.81,0,No,No,No,20.1,20.1,0.0,Churned,Yes,Competitor,Competitor made better offer,Male,33,No,No,0,325,Fallbrook,33.362575,-117.299644,42239
94124,5186-PEIZU,MZOU-KAKFY,35,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,37.81,1323.35,0,No,No,No,19.25,617.65,0.0,Stayed,No,,,Female,31,No,No,0,908,San Francisco,37.731505,-122.384532,33177
92254,4742-DRORA,NAAD-GKEDY,60,5,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,5.43,325.8,29,Yes,No,No,95.4,5812.0,0.0,Stayed,No,,,Male,59,No,Yes,0,405,Mecca,33.543835,-115.993906,8768
92243,1980-KXVPM,NAFE-YCZJM,3,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,23.82,71.46,30,No,No,No,75.05,256.25,0.0,Churned,Yes,Competitor,Competitor had better devices,Female,68,Yes,No,0,399,El Centro,32.770393,-115.60915,43712
95355,4847-QNOKA,NAJC-NLBLO,1,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,41.78,41.78,59,No,No,No,44.9,44.9,0.0,Churned,Yes,Dissatisfaction,Lack of self-service on Website,Female,30,No,No,0,1197,Modesto,37.672906,-120.946594,47613
92129,1029-QFBEN,NAVP-UTWAF,1,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Mailed Check,38.44,38.44,0,No,No,No,19.55,19.55,0.0,Churned,Yes,Competitor,Competitor made better offer,Male,27,No,No,0,376,San Diego,32.961064,-117.134917,47224
91030,1159-WFSGR,NAWT-IESTQ,16,3,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.54,728.64,0,No,No,No,20.4,321.4,0.0,Stayed,No,,,Female,59,No,Yes,2,169,South Pasadena,34.110444,-118.156957,23984
95569,1371-DWPAZ,NBBB-ACNJV,10,2,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.0,0.0,8,Yes,No,No,56.05,560.5,0.0,Stayed,No,,,Female,64,No,Yes,0,1321,Redcrest,40.363446,-123.835041,400
90211,5231-FIQPA,NBDF-QXJVL,41,0,No,None,No,Yes,No,No,No,No,No,Two Year,Yes,Credit Card,2.32,95.12,0,No,No,No,19.85,810.45,0.0,Stayed,No,,,Female,53,No,No,0,64,Beverly Hills,34.063947,-118.383001,8321
95258,1346-UFHAX,NBIS-YYEJI,13,0,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Credit Card,33.69,437.97,15,No,No,No,80.0,1029.35,0.0,Stayed,No,,,Female,59,No,No,0,1159,Woodbridge,38.169605,-121.310964,4176
90220,2599-CIPQE,NBWQ-XSZCV,71,4,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,28.47,2021.37,57,Yes,Yes,Yes,109.3,7782.85,0.0,Stayed,No,,,Male,36,No,Yes,3,66,Compton,33.88151,-118.234451,47305
94928,0810-DHDBD,NBXP-YSQGF,52,0,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,No,Credit Card,21.38,1111.76,21,Yes,No,No,74.0,3877.65,0.0,Stayed,No,,,Female,31,No,No,0,1031,Rohnert Park,38.34719,-122.697822,42544
92086,3914-FDRHP,NBZZ-KWRTT,9,0,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,46.34,417.06,59,Yes,No,No,86.25,770.5,0.0,Stayed,No,,,Male,25,No,No,0,348,Warner Springs,33.323705,-116.626907,1205
94586,4873-ILOLJ,NCFD-RQBJO,24,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,32.49,779.76,23,Yes,Yes,Yes,90.35,2238.5,0.0,Churned,Yes,Competitor,Competitor had better devices,Male,64,No,No,0,984,Sunol,37.587494,-121.862856,790
96107,1094-BKOSX,NCPQ-HYDTP,45,10,Yes,Cable,Yes,No,No,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,0.0,0.0,19,No,Yes,Yes,51.0,2264.5,0.0,Stayed,No,,,Female,52,No,Yes,2,1594,Coleville,38.42528,-119.475741,1332
91902,2363-BJLSL,NDCY-HXCEW,62,0,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,48.72,3020.64,2,Yes,Yes,Yes,80.4,4981.15,0.0,Stayed,No,,,Male,49,No,No,0,288,Bonita,32.67117,-117.00232,17389
